U Petnika;Pred Menzou;Matematiku;Fyziku;Radioelektronicka;Elektromagnetickeho pole;Mikroelektronicka;Studentska;Paterova;Nosterova;U Zavrene skoly;U Bufetu;Knihovnicka;Dekanat;Rektorat;Studijni odd.
{f;Juan M. Fangio;61500;61635;61770;61905;62040;62175;62310;62445;62580}
{f;Mario Andretti;62700;62835;62970;63105;63240;63375;63510;63645;63780}
{f;Giuseppe Farina;63900;64035;64170;64305;64440;64575;64710;64845;64980}
{f;Alan Jones;65100;65235;65370;65505;65640;65775;65910;66045;66180}
{f;Alberto Ascari;66300;66435;66570;66705;66840;66975;67110;67245;67380}
{f;Phil Hill;67500;67635;67770;67905;68040;68175;68310;68445;68580}
{f;Mike Hawthorn;68700;68835;68970;69105;69240;69375;69510;69645;69780}
{f;Denny Hulme;69900;70035;70170;70305;70440;70575;70710;70845;70980}
{f;Juan M. Fangio;71100;71235;71370;71505;71640;71775;71910;72045;72180}
{f;Mario Andretti;72300;72435;72570;72705;72840;72975;73110;73245;73380}
{f;Jody Scheckter;73500;73635;73770;73905;74040;74175;74310;74445;74580}
{f;Giuseppe Farina;74700;74835;74970;75105;75240;75375;75510;75645;75780}
{f;Alberto Ascari;77100;77235;77370;77505;77640;77775;77910;78045;78180}
{f;Alan Jones;79500;79635;79770;79905;80040;80175;80310;80445;80580}
{f;Phil Hill;81900;82035;82170;82305;82440;82575;82710;82845;82980}
{b;Mike Hawthorn;19080;18945;18810;18675;18540;18405;18270;18135;18000}
{b;Denny Hulme;21480;21345;21210;21075;20940;20805;20670;20535;20400}
{b;Mario Andretti;23880;23745;23610;23475;23340;23205;23070;22935;22800}
{b;Alberto Ascari;25080;24945;24810;24675;24540;24405;24270;24135;24000}
{b;Giuseppe Farina;26280;26145;26010;25875;25740;25605;25470;25335;25200}
{b;Phil Hill;27480;27345;27210;27075;26940;26805;26670;26535;26400}
{b;Alan Jones;28680;28545;28410;28275;28140;28005;27870;27735;27600}
{b;Jody Scheckter;29880;29745;29610;29475;29340;29205;29070;28935;28800}
{b;Mike Hawthorn;31080;30945;30810;30675;30540;30405;30270;30135;30000}
{b;Denny Hulme;32280;32145;32010;31875;31740;31605;31470;31335;31200}
{b;Alberto Ascari;33480;33345;33210;33075;32940;32805;32670;32535;32400}
{b;Phil Hill;34680;34545;34410;34275;34140;34005;33870;33735;33600}
{b;Mario Andretti;35880;35745;35610;35475;35340;35205;35070;34935;34800}
{b;Juan M. Fangio;37080;36945;36810;36675;36540;36405;36270;36135;36000}
{b;Giuseppe Farina;39480;39345;39210;39075;38940;38805;38670;38535;38400}
{b;Jody Scheckter;41880;41745;41610;41475;41340;41205;41070;40935;40800}
{b;Denny Hulme;44280;44145;44010;43875;43740;43605;43470;43335;43200}
{b;Alan Jones;46680;46545;46410;46275;46140;46005;45870;45735;45600}
{b;Phil Hill;49080;48945;48810;48675;48540;48405;48270;48135;48000}
{b;Mike Hawthorn;51480;51345;51210;51075;50940;50805;50670;50535;50400}
{b;Alberto Ascari;53880;53745;53610;53475;53340;53205;53070;52935;52800}
{b;Juan M. Fangio;56280;56145;56010;55875;55740;55605;55470;55335;55200}
{b;Mario Andretti;58680;58545;58410;58275;58140;58005;57870;57735;57600}
{b;Giuseppe Farina;59880;59745;59610;59475;59340;59205;59070;58935;58800}
{b;Denny Hulme;61080;60945;60810;60675;60540;60405;60270;60135;60000}
{b;Alan Jones;62280;62145;62010;61875;61740;61605;61470;61335;61200}
{b;Phil Hill;63480;63345;63210;63075;62940;62805;62670;62535;62400}
{b;Alberto Ascari;64680;64545;64410;64275;64140;64005;63870;63735;63600}
{b;Mike Hawthorn;65880;65745;65610;65475;65340;65205;65070;64935;64800}
{b;Jody Scheckter;67080;66945;66810;66675;66540;66405;66270;66135;66000}
{b;Juan M. Fangio;68280;68145;68010;67875;67740;67605;67470;67335;67200}
{b;Giuseppe Farina;69480;69345;69210;69075;68940;68805;68670;68535;68400}
{b;Mario Andretti;70680;70545;70410;70275;70140;70005;69870;69735;69600}
{b;Alberto Ascari;71880;71745;71610;71475;71340;71205;71070;70935;70800}
{b;Alan Jones;73080;72945;72810;72675;72540;72405;72270;72135;72000}
{b;Phil Hill;74280;74145;74010;73875;73740;73605;73470;73335;73200}
{b;Mike Hawthorn;75480;75345;75210;75075;74940;74805;74670;74535;74400}
{b;Juan M. Fangio;76680;76545;76410;76275;76140;76005;75870;75735;75600}
{b;Denny Hulme;79080;78945;78810;78675;78540;78405;78270;78135;78000}
{b;Jody Scheckter;81480;81345;81210;81075;80940;80805;80670;80535;80400}
{b;Alberto Ascari;83880;83745;83610;83475;83340;83205;83070;82935;82800}
#####
Svepomoci;Dobrovolniku;Lekaru;Svadlen;Cesko-cinskeho pratelstvi;Bezrouskova;Papirenske zavody;Posledni role
{f;Henri Toivonen;21900;22035;22170;22305;22440;22575;22710;22845}
{f;Stig Blomqvist;23400;23535;23670;23805;23940;24075;24210;24345}
{f;Ari Vatanen;24900;25035;25170;25305;25440;25575;25710;25845}
{f;Richard Burns;26400;26535;26670;26805;26940;27075;27210;27345}
{f;Petter Solberg;27900;28035;28170;28305;28440;28575;28710;28845}
{f;Timo Salonen;29400;29535;29670;29805;29940;30075;30210;30345}
{f;Michele Mouton;30900;31035;31170;31305;31440;31575;31710;31845}
{f;Carlos Sainz;32400;32535;32670;32805;32940;33075;33210;33345}
{f;Miki Biasion;33900;34035;34170;34305;34440;34575;34710;34845}
{f;Henri Toivonen;35400;35535;35670;35805;35940;36075;36210;36345}
{f;Ari Vatanen;36900;37035;37170;37305;37440;37575;37710;37845}
{f;Stig Blomqvist;38400;38535;38670;38805;38940;39075;39210;39345}
{f;Richard Burns;39900;40035;40170;40305;40440;40575;40710;40845}
{f;Petter Solberg;41400;41535;41670;41805;41940;42075;42210;42345}
{f;Timo Salonen;42900;43035;43170;43305;43440;43575;43710;43845}
{f;Michele Mouton;44400;44535;44670;44805;44940;45075;45210;45345}
{f;Carlos Sainz;45900;46035;46170;46305;46440;46575;46710;46845}
{f;Ari Vatanen;47400;47535;47670;47805;47940;48075;48210;48345}
{f;Henri Toivonen;48900;49035;49170;49305;49440;49575;49710;49845}
{f;Miki Biasion;50400;50535;50670;50805;50940;51075;51210;51345}
{f;Stig Blomqvist;51900;52035;52170;52305;52440;52575;52710;52845}
{f;Richard Burns;53400;53535;53670;53805;53940;54075;54210;54345}
{f;Timo Salonen;54900;55035;55170;55305;55440;55575;55710;55845}
{f;Petter Solberg;56400;56535;56670;56805;56940;57075;57210;57345}
{f;Michele Mouton;57900;58035;58170;58305;58440;58575;58710;58845}
{f;Ari Vatanen;59400;59535;59670;59805;59940;60075;60210;60345}
{f;Carlos Sainz;60900;61035;61170;61305;61440;61575;61710;61845}
{f;Henri Toivonen;62400;62535;62670;62805;62940;63075;63210;63345}
{f;Miki Biasion;63900;64035;64170;64305;64440;64575;64710;64845}
{f;Stig Blomqvist;65400;65535;65670;65805;65940;66075;66210;66345}
{f;Richard Burns;66900;67035;67170;67305;67440;67575;67710;67845}
{f;Timo Salonen;68400;68535;68670;68805;68940;69075;69210;69345}
{f;Carlos Sainz;69900;70035;70170;70305;70440;70575;70710;70845}
{f;Michele Mouton;71400;71535;71670;71805;71940;72075;72210;72345}
{f;Petter Solberg;72900;73035;73170;73305;73440;73575;73710;73845}
{f;Henri Toivonen;74400;74535;74670;74805;74940;75075;75210;75345}
{f;Miki Biasion;75900;76035;76170;76305;76440;76575;76710;76845}
{f;Stig Blomqvist;77400;77535;77670;77805;77940;78075;78210;78345}
{f;Timo Salonen;78900;79035;79170;79305;79440;79575;79710;79845}
{b;Timo Salonen;23145;23010;22875;22740;22605;22470;22335;22200}
{b;Carlos Sainz;24645;24510;24375;24240;24105;23970;23835;23700}
{b;Miki Biasion;26145;26010;25875;25740;25605;25470;25335;25200}
{b;Michele Mouton;27645;27510;27375;27240;27105;26970;26835;26700}
{b;Henri Toivonen;29145;29010;28875;28740;28605;28470;28335;28200}
{b;Stig Blomqvist;30645;30510;30375;30240;30105;29970;29835;29700}
{b;Richard Burns;32145;32010;31875;31740;31605;31470;31335;31200}
{b;Ari Vatanen;33645;33510;33375;33240;33105;32970;32835;32700}
{b;Petter Solberg;35145;35010;34875;34740;34605;34470;34335;34200}
{b;Michele Mouton;36645;36510;36375;36240;36105;35970;35835;35700}
{b;Timo Salonen;38145;38010;37875;37740;37605;37470;37335;37200}
{b;Carlos Sainz;39645;39510;39375;39240;39105;38970;38835;38700}
{b;Ari Vatanen;41145;41010;40875;40740;40605;40470;40335;40200}
{b;Miki Biasion;42645;42510;42375;42240;42105;41970;41835;41700}
{b;Henri Toivonen;44145;44010;43875;43740;43605;43470;43335;43200}
{b;Stig Blomqvist;45645;45510;45375;45240;45105;44970;44835;44700}
{b;Timo Salonen;47145;47010;46875;46740;46605;46470;46335;46200}
{b;Richard Burns;48645;48510;48375;48240;48105;47970;47835;47700}
{b;Petter Solberg;50145;50010;49875;49740;49605;49470;49335;49200}
{b;Michele Mouton;51645;51510;51375;51240;51105;50970;50835;50700}
{b;Carlos Sainz;53145;53010;52875;52740;52605;52470;52335;52200}
{b;Ari Vatanen;54645;54510;54375;54240;54105;53970;53835;53700}
{b;Henri Toivonen;56145;56010;55875;55740;55605;55470;55335;55200}
{b;Miki Biasion;57645;57510;57375;57240;57105;56970;56835;56700}
{b;Stig Blomqvist;59145;59010;58875;58740;58605;58470;58335;58200}
{b;Richard Burns;60645;60510;60375;60240;60105;59970;59835;59700}
{b;Timo Salonen;62145;62010;61875;61740;61605;61470;61335;61200}
{b;Petter Solberg;63645;63510;63375;63240;63105;62970;62835;62700}
{b;Carlos Sainz;65145;65010;64875;64740;64605;64470;64335;64200}
{b;Michele Mouton;66645;66510;66375;66240;66105;65970;65835;65700}
{b;Miki Biasion;68145;68010;67875;67740;67605;67470;67335;67200}
{b;Henri Toivonen;69645;69510;69375;69240;69105;68970;68835;68700}
{b;Stig Blomqvist;71145;71010;70875;70740;70605;70470;70335;70200}
{b;Ari Vatanen;72645;72510;72375;72240;72105;71970;71835;71700}
{b;Richard Burns;74145;74010;73875;73740;73605;73470;73335;73200}
{b;Timo Salonen;75645;75510;75375;75240;75105;74970;74835;74700}
{b;Carlos Sainz;77145;77010;76875;76740;76605;76470;76335;76200}
{b;Henri Toivonen;78645;78510;78375;78240;78105;77970;77835;77700}
{b;Miki Biasion;80145;80010;79875;79740;79605;79470;79335;79200}
#####
